song_title,artist_id_spotify,artist_name_spotify,artist_name_genius,song_date,song_filename
Guns Are Drawn,78xUyw6FkVZrRAtziFdtdu,The Roots,The Roots,2004-07-13,Lyrics_TheRoots_GunsAreDrawn.json
The Fire,78xUyw6FkVZrRAtziFdtdu,The Roots,The Roots,2010-06-01,Lyrics_TheRoots_TheFire.json
Tomorrow,78xUyw6FkVZrRAtziFdtdu,The Roots,The Roots,2014-04-26,Lyrics_TheRoots_Tomorrow.json
You Got Me,78xUyw6FkVZrRAtziFdtdu,The Roots,The Roots,1999-01-22,Lyrics_TheRoots_YouGotMe.json
Dirty Raps,3z3g65U7mmyyBmmDfsQK9x,Luniz,Luniz,,Lyrics_Luniz_DirtyRaps.json
I Got 5 on It,3z3g65U7mmyyBmmDfsQK9x,Luniz,Luniz,1995-07-04,Lyrics_Luniz_IGot5onIt.json
Oakland Raiders,3z3g65U7mmyyBmmDfsQK9x,Luniz,Luniz,2002-08-13,Lyrics_Luniz_OaklandRaiders.json
Playa Hata,3z3g65U7mmyyBmmDfsQK9x,Luniz,Luniz,1995-07-04,Lyrics_Luniz_PlayaHata.json
X.O.,3z3g65U7mmyyBmmDfsQK9x,Luniz,Luniz,,Lyrics_Luniz_XO.json
Changes,1ZwdS5xdxEREPySFridCfh,2Pac,2Pac,1998-10-13,Lyrics_2Pac_Changes.json
Ghetto Gospel,1ZwdS5xdxEREPySFridCfh,2Pac,2Pac,2005-01-25,Lyrics_2Pac_GhettoGospel.json
How Do U Want It,1ZwdS5xdxEREPySFridCfh,2Pac,2Pac,1996-06-04,Lyrics_2Pac_HowDoUWantIt.json
I Get Around,1ZwdS5xdxEREPySFridCfh,2Pac,2Pac,1993-06-10,Lyrics_2Pac_IGetAround.json
Only God Can Judge Me,1ZwdS5xdxEREPySFridCfh,2Pac,2Pac,1996-02-13,Lyrics_2Pac_OnlyGodCanJudgeMe.json
Gimme the Loot,5me0Irg2ANcsgc93uaYrpb,The Notorious B.I.G.,The Notorious B.I.G.,1994-09-13,Lyrics_TheNotoriousBIG_GimmetheLoot.json
Hypnotize,5me0Irg2ANcsgc93uaYrpb,The Notorious B.I.G.,The Notorious B.I.G.,1997-03-01,Lyrics_TheNotoriousBIG_Hypnotize.json
Juicy,5me0Irg2ANcsgc93uaYrpb,The Notorious B.I.G.,The Notorious B.I.G.,1994-08-09,Lyrics_TheNotoriousBIG_Juicy.json
Nasty Girl,5me0Irg2ANcsgc93uaYrpb,The Notorious B.I.G.,The Notorious B.I.G.,2005-10-11,Lyrics_TheNotoriousBIG_NastyGirl.json
Notorious Thugs,5me0Irg2ANcsgc93uaYrpb,The Notorious B.I.G.,The Notorious B.I.G.,1997-03-25,Lyrics_TheNotoriousBIG_NotoriousThugs.json
5 Fingers of Death,1YypK4ExBm4UY1TRAOur8M,Diamond D,Diamond D,2011-05-31,Lyrics_DiamondD_5FingersofDeath.json
Best Kept Secret,1YypK4ExBm4UY1TRAOur8M,Diamond D,Diamond D & The Psychotic Neurotics,1992-08-18,Lyrics_DiamondD_BestKeptSecret.json
Only Way 2 Go,1YypK4ExBm4UY1TRAOur8M,Diamond D,Diamond D,,Lyrics_DiamondD_OnlyWay2Go.json
Survive or Die,1YypK4ExBm4UY1TRAOur8M,Diamond D,Diamond D,2019-05-10,Lyrics_DiamondD_SurviveorDie.json
Vanity,1YypK4ExBm4UY1TRAOur8M,Diamond D,Diamond D,,Lyrics_DiamondD_Vanity.json
Arrest The President,3Mcii5XWf6E0lrY3Uky4cA,Ice Cube,Ice Cube,2018-11-09,Lyrics_IceCube_ArrestThePresident.json
Hello,3Mcii5XWf6E0lrY3Uky4cA,Ice Cube,Ice Cube,2000-01-15,Lyrics_IceCube_Hello.json
No Vaseline,3Mcii5XWf6E0lrY3Uky4cA,Ice Cube,Ice Cube,1991-10-29,Lyrics_IceCube_NoVaseline.json
Why We Thugs,3Mcii5XWf6E0lrY3Uky4cA,Ice Cube,Ice Cube,2006-04-13,Lyrics_IceCube_WhyWeThugs.json
You Know How We Do It,3Mcii5XWf6E0lrY3Uky4cA,Ice Cube,Ice Cube,1994-02-02,Lyrics_IceCube_YouKnowHowWeDoIt.json
Actual Facts,1C6G15UmVQMDGpYbdsf1Oi,Lord Finesse,Lord Finesse,1996-01-01,Lyrics_LordFinesse_ActualFacts.json
Flip Da Style,1C6G15UmVQMDGpYbdsf1Oi,Lord Finesse,Lord Finesse,,Lyrics_LordFinesse_FlipDaStyle.json
Gameplan,1C6G15UmVQMDGpYbdsf1Oi,Lord Finesse,Lord Finesse,,Lyrics_LordFinesse_Gameplan.json
No Gimmicks,1C6G15UmVQMDGpYbdsf1Oi,Lord Finesse,Lord Finesse,1996-02-20,Lyrics_LordFinesse_NoGimmicks.json
Speak Ya Peace,1C6G15UmVQMDGpYbdsf1Oi,Lord Finesse,Lord Finesse,,Lyrics_LordFinesse_SpeakYaPeace.json
Feel Me Flow,4Otx4bRLSfpah5kX8hdgDC,Naughty By Nature,Naughty By Nature,1995-07-23,Lyrics_NaughtyByNature_FeelMeFlow.json
Hip Hop Hooray,4Otx4bRLSfpah5kX8hdgDC,Naughty By Nature,Naughty By Nature,1992-12-10,Lyrics_NaughtyByNature_HipHopHooray.json
O.P.P.,4Otx4bRLSfpah5kX8hdgDC,Naughty By Nature,Naughty By Nature,1991-08-24,Lyrics_NaughtyByNature_OPP.json
Uptown Anthem,4Otx4bRLSfpah5kX8hdgDC,Naughty By Nature,Naughty By Nature,1992-01-22,Lyrics_NaughtyByNature_UptownAnthem.json
We Could Do It,4Otx4bRLSfpah5kX8hdgDC,Naughty By Nature,Naughty By Nature,1999-04-27,Lyrics_NaughtyByNature_WeCouldDoIt.json
Back Stabbers,3r0OeTcOw37N9juMYyyw39,Junior M.A.F.I.A.,Junior M.A.F.I.A.,1995-08-29,Lyrics_JuniorMAFIA_BackStabbers.json
Biggie,3r0OeTcOw37N9juMYyyw39,Junior M.A.F.I.A.,The Notorious B.I.G.,1999-12-07,Lyrics_JuniorMAFIA_Biggie.json
Get Money,3r0OeTcOw37N9juMYyyw39,Junior M.A.F.I.A.,Junior M.A.F.I.A.,1995-08-29,Lyrics_JuniorMAFIA_GetMoney.json
I Need You Tonight,3r0OeTcOw37N9juMYyyw39,Junior M.A.F.I.A.,Junior M.A.F.I.A.,1995-08-09,Lyrics_JuniorMAFIA_INeedYouTonight.json
Oh My Lord,3r0OeTcOw37N9juMYyyw39,Junior M.A.F.I.A.,Junior M.A.F.I.A.,1995-08-29,Lyrics_JuniorMAFIA_OhMyLord.json
Comin Real Again,63727CmmJ8oWFh8eAHvDYq,MC Breed,MC Breed,,Lyrics_MCBreed_CominRealAgain.json
Gotta Get Mine,63727CmmJ8oWFh8eAHvDYq,MC Breed,MC Breed,1993-04-27,Lyrics_MCBreed_GottaGetMine.json
Rap Game,63727CmmJ8oWFh8eAHvDYq,MC Breed,MC Breed,,Lyrics_MCBreed_RapGame.json
Seven Years,63727CmmJ8oWFh8eAHvDYq,MC Breed,MC Breed,,Lyrics_MCBreed_SevenYears.json
Underground Slang,63727CmmJ8oWFh8eAHvDYq,MC Breed,MC Breed & DFC,,Lyrics_MCBreed_UndergroundSlang.json
Finest Ones,3PyWEKLWI0vHPmoNrIX0QE,Rakim,Rakim,1999-11-30,Lyrics_Rakim_FinestOnes.json
Flow Forever,3PyWEKLWI0vHPmoNrIX0QE,Rakim,Rakim,1999-11-30,Lyrics_Rakim_FlowForever.json
